Y,area,primeter,red,mean_red,std_red,grean,mean_grean,std_grean,blue,mean_blue,std_blue
False,2969.5,228.69344,0.027598985,3.3919830322265625,18.11024173024845,0.01739311,3.31390380859375,17.668395112021273,0.06530801,5.6089324951171875,26.593979603345343
False,16098.0,496.75946,0.055331096,35.491424560546875,63.52953837230187,0.038362086,35.05859375,62.32742911270932,0.20067877,50.89434814453125,89.16462966825378
False,21624.5,670.82544,0.06306941,25.141799926757812,43.37594687065954,0.05225491,26.426605224609375,45.139232805892945,0.17507668,42.14515686035156,63.24637857228154
True,4930.5,288.2914,0.030506909,7.691436767578125,27.84916392478816,0.016440751,10.705154418945312,38.00886185337568,0.123247914,16.231918334960938,56.91491185145384
True,10770.0,450.6173,0.038566086,24.234512329101562,55.5290666749297,0.03623096,21.592697143554688,49.43682048574298,0.17086564,31.49395751953125,71.05217057706992
True,12613.5,471.74725,0.060259342,37.62310791015625,77.8361128326533,0.027059497,32.90296936035156,68.30034504683621,0.043554537,39.189788818359375,80.61622478728724
False,11479.0,455.93103,0.056306265,12.977981567382812,29.882141849960558,0.03740704,13.2542724609375,30.561050300452383,0.08433825,33.00703430175781,71.760355000249
True,4074.5,1827.0062,0.07482056,38.800079345703125,75.74430625739222,0.052182347,37.044677734375,72.50561345788309,0.09474297,42.11769104003906,82.14519738923845
False,19629.0,649.7544,0.109358706,27.482803344726562,44.36808729363212,0.0647593,28.624664306640625,46.0988562274659,0.45891988,61.838592529296875,94.69106701522544
False,15391.0,497.73,0.06378744,15.661407470703125,32.1126819863573,0.045337845,14.318283081054688,30.557070492545076,0.31477758,26.778228759765625,54.37139232048934
False,18826.5,655.2275,0.11599436,45.441253662109375,72.8568521691587,0.04828647,42.849639892578125,68.24175107539477,0.19115888,55.688446044921875,87.7837927709005
False,10757.0,410.27417,0.047651164,12.19537353515625,30.054212906996987,0.028127678,10.818191528320312,26.935303990768944,0.12558106,20.542205810546875,47.114565436675136
True,29344.5,683.2519,0.08786334,30.322174072265625,36.187282764082035,0.057638794,41.177886962890625,46.969388398833395,0.16018735,52.192291259765625,58.32447562710604
True,2110.0,222.30865,0.041454174,5.1391754150390625,23.83302190365909,0.023372928,6.150726318359375,28.55986164364767,0.07887963,7.230072021484375,33.142309878340726
True,1228.0,151.05382,0.047178753,2.14471435546875,15.770151733100375,0.015570854,1.7017974853515625,12.67957993221099,0.058414012,2.5905609130859375,18.806484143511824
True,22509.0,612.3574,0.09343715,44.83221435546875,64.89745740674516,0.07292826,38.88536071777344,56.71286741445146,0.32756305,59.20881652832031,82.35102417483832
False,24287.5,635.0265,0.11981845,27.32183837890625,42.39526274954296,0.09811448,35.28251647949219,51.67664245555098,0.4260158,53.22198486328125,73.30676263359425
False,12905.5,458.23254,0.058377516,35.677032470703125,72.76801489346515,0.031070065,32.5909423828125,66.31854180063888,0.104745075,37.6007080078125,75.8797062304142
True,482.5,1776.3789,0.14704652,69.81413269042969,89.48555847528289,0.063916154,64.19451904296875,82.48515234963625,0.24447069,74.8662109375,95.53226257027177
False,20772.5,572.60004,0.07395112,27.759201049804688,43.72651276486093,0.04774849,29.006240844726562,45.52859612034565,0.4102404,64.843505859375,95.54299206676687
False,1264.0,1108.8082,0.087666325,61.47795104980469,75.16424339266018,0.08879222,61.7581787109375,75.3652237826822,0.55076766,84.14555358886719,101.71440807177726
False,23622.5,663.1686,0.18718322,39.90777587890625,58.104672210587076,0.050567545,43.82257080078125,60.81137373766265,0.08224068,53.673583984375,72.3099698515928
False,32561.0,713.61224,0.089536466,38.23590087890625,42.27767831763741,0.090382,30.491409301757812,36.092644303663356,0.53909105,75.531005859375,77.2178092966398
False,11544.0,449.78888,0.03499934,18.846633911132812,41.705105065629176,0.021221405,20.680511474609375,45.62897405993073,0.02063871,27.605789184570312,59.90585959833006
True,12839.5,548.65894,0.05210179,25.691162109375,53.96449513000034,0.027063336,28.268646240234375,60.08035291990894,0.019528436,39.161590576171875,79.64605700408647
False,17015.0,520.4163,0.04465388,21.841629028320312,42.70678119418902,0.039344802,22.6112060546875,42.824207086169196,0.15565068,37.660186767578125,65.05116891352452
True,4477.0,2493.2388,0.17856486,30.760086059570312,34.830073871805745,0.11498194,30.3577880859375,36.711975061683916,0.83818036,78.52017211914062,83.82832279985787
True,655.5,1661.2073,0.065735124,26.37823486328125,50.723338119064415,0.04456786,29.811752319335938,57.178815750657506,0.06917406,39.4354248046875,74.95537314851559
True,5126.5,3071.8044,0.21082732,73.29110717773438,65.97621145199486,0.14043403,81.80818176269531,68.76170928039309,0.6376136,117.19309997558594,94.38563078123025
True,11295.5,555.8305,0.07550049,18.887649536132812,42.67430646113301,0.03843962,22.457244873046875,50.13525380117372,0.21600457,30.32958984375,66.81415721918445
False,6043.0,308.10764,0.028445728,8.955337524414062,28.29497580879175,0.0223838,9.863510131835938,31.155214184500473,0.12070124,15.824172973632812,49.57179324293873
False,31883.0,701.89655,0.09257998,37.34858703613281,44.899499782360266,0.07680469,45.45423889160156,51.67706241597325,0.32305324,70.26760864257812,74.30263769462084
True,13571.0,507.64676,0.24323031,34.43092346191406,69.07160609801419,0.23280069,35.79176330566406,71.80391517036246,0.27262464,37.5391845703125,75.45082778567813
True,25569.0,652.2397,0.15728572,52.211639404296875,67.7773812975218,0.09184768,55.14808654785156,70.45339895460106,0.16302152,61.34016418457031,77.41907590249376
True,15498.5,523.1442,0.17698781,23.73919677734375,47.12698908102569,0.17869477,25.08612060546875,49.164873776568605,0.3919654,33.398193359375,62.28318726138878
False,6529.5,362.14926,0.082707785,4.878204345703125,16.634271925410992,0.06903023,8.724258422851562,27.73516561206947,0.18061472,12.572647094726562,38.498898205967606
True,6853.5,332.14926,0.01827005,14.497695922851562,43.59998689215303,0.016039504,16.03973388671875,47.853774587415444,0.03613145,18.7882080078125,55.359387999766454
False,7959.0,357.07822,0.05220619,8.614532470703125,25.03526757978972,0.030629942,11.621994018554688,32.451025735974184,0.22266546,23.531814575195312,63.845666967066165
True,14061.0,3723.7913,0.3033774,74.69003295898438,83.89488631017946,0.09608491,62.471466064453125,70.61036740025155,0.41842166,80.66853332519531,88.88439072407141
False,24908.5,666.5412,0.14621969,50.341461181640625,66.49235557062023,0.057258103,49.482177734375,64.37884630684556,0.1985587,64.52859497070312,82.37134729491325
False,19135.0,606.5584,0.059404235,41.347808837890625,64.95482462939403,0.05099473,42.48347473144531,66.55731417123843,0.23763846,56.05796813964844,87.32558132071294
True,2902.0,241.48022,0.035512667,6.5615997314453125,31.038240367988884,0.015022115,8.46197509765625,39.65381145114421,0.026956173,9.89385986328125,45.86313730461282
True,34400.0,749.21027,0.14995842,52.00114440917969,54.07515726817651,0.10274455,72.15425109863281,72.20177813801371,0.25673342,85.07733154296875,82.72910564433396
False,15118.0,479.93103,0.04977519,11.915847778320312,33.18110641715662,0.039633967,18.129989624023438,40.950690343232246,0.12321984,29.171707153320312,56.513965707586166
True,2807.5,205.72287,0.029317569,4.75067138671875,23.223011381082355,0.016315864,5.3939361572265625,26.13719972930864,0.099249534,9.6708984375,45.64604574293646
True,3934.5,269.865,0.020180391,8.463455200195312,33.911760711812995,0.021169944,8.648193359375,34.62650111194576,0.07934268,11.289596557617188,44.76194028433516
True,15636.5,620.3747,0.057733674,37.285980224609375,67.5941091734317,0.048642397,33.913177490234375,61.48167009564912,0.07703235,45.80451965332031,82.22081618702425
True,8140.0,357.01932,0.05102414,8.658065795898438,25.15462272627125,0.022745071,13.593338012695312,38.07407729022089,0.15590902,23.198959350585938,62.10691705644321
False,687.5,108.669044,0.019619327,1.2738037109375,12.873573515278013,0.019372737,1.2355499267578125,12.461335965281634,0.069538414,1.864410400390625,18.12700990287895
False,27844.5,888.5067,0.2969324,65.22547912597656,76.99822233996272,0.086241975,58.31004333496094,68.8360708591701,0.31854573,71.7789306640625,84.14633775539838
True,7120.0,3563.243,0.17461249,50.52508544921875,58.21654637089874,0.1726672,56.048370361328125,60.87491235319618,0.8758723,81.42990112304688,83.116949207555
False,1713.5,1825.918,0.22556862,55.2579345703125,45.49003808497286,0.14427525,61.00994873046875,50.581814430401664,1.0430802,127.55712890625,90.0827603857139
True,943.0,1700.7291,0.067417786,28.13629150390625,49.948232882485385,0.04362566,31.295059204101562,55.247926345530054,0.1775071,39.96864318847656,69.52423206351062
False,1238.5,1110.2468,0.45031255,50.37458801269531,44.666029117074494,0.23054537,54.30250549316406,50.58150195150169,0.9496659,86.35743713378906,66.52065375523974
True,13216.5,491.34525,0.058774125,28.61981201171875,57.74260915202404,0.042224217,26.138473510742188,52.62651503501232,0.18096092,37.61991882324219,74.89377829100621
True,1164.0,1518.3372,0.07797183,66.86451721191406,78.47447324561553,0.07279309,66.76576232910156,78.4131484175305,0.23602928,78.91795349121094,92.0843303323646
True,10060.5,406.43353,0.05287224,10.673904418945312,26.9664731472456,0.034690093,11.54632568359375,29.886938888719783,0.2229023,25.837753295898438,61.797788323735745
False,7670.0,348.73508,0.029696133,9.451889038085938,29.16885579219673,0.020234806,9.30859375,28.150072103784073,0.074464776,14.628707885742188,40.867694231981595
False,29224.0,664.2397,0.08197531,43.769012451171875,51.93972561441506,0.08090535,38.88969421386719,47.69989446144057,0.40268862,64.32173156738281,75.14465859744963
False,2314.0,1790.3027,0.27344343,94.51911926269531,68.68128313455189,0.1791807,87.54095458984375,63.17767542291078,0.6147995,108.59861755371094,73.16572619683434
False,30138.0,705.2691,0.16159198,55.13201904296875,62.5164211546844,0.06841675,52.74116516113281,59.58254976569778,0.2004056,72.59230041503906,79.23729535862876
True,2770.0,2038.386,0.38730517,81.68272399902344,72.82068085832931,0.11534272,70.82490539550781,62.81585615030714,0.6139718,91.49990844726562,79.68321698809414
True,15122.0,559.931,0.10230579,44.57012939453125,82.90836613619811,0.07121227,44.87554931640625,83.3854160447208,0.102780804,48.55079650878906,89.35516068068668
True,5538.0,291.42136,0.03036623,5.6468658447265625,21.34857665282131,0.025244014,6.9163360595703125,25.06339443693765,0.0734796,12.427658081054688,41.68734975020109
False,14089.5,472.91882,0.06526295,22.787673950195312,45.031241949460814,0.025072774,20.488449096679688,40.94932499627865,0.066116825,25.683853149414062,49.98261763792861
False,11590.5,575.48737,0.03891468,15.825057983398438,35.86123686482938,0.03619583,18.573196411132812,41.030947077973664,0.13620138,25.49261474609375,55.132495662960736
True,13224.0,600.2153,0.0552296,26.627822875976562,53.55607094250572,0.021591175,31.127029418945312,62.386214230016236,0.024133615,35.779052734375,71.32746896556984
False,405.5,1530.8986,0.08786866,29.307861328125,38.5724793100385,0.06771888,32.77874755859375,42.6709055494937,0.26070306,41.79083251953125,53.74331931992764
False,21052.5,593.54626,0.07977055,22.586517333984375,37.027048368638546,0.058124945,22.307968139648438,38.163415040374815,0.39419198,53.30433654785156,79.30808909001885
True,5661.0,2988.8755,0.21222092,65.99143981933594,57.50713432803552,0.12170943,76.38507080078125,65.80047461077903,0.38632956,98.77449035644531,80.78540209660068
True,6278.0,346.59293,0.03315755,11.547317504882812,37.50930371005968,0.021279464,12.165939331054688,40.32945274176098,0.05467289,13.188949584960938,43.47806552694676
False,24289.0,687.0681,0.1405378,32.532684326171875,45.09190782410126,0.06936291,49.5289306640625,66.68596227930048,0.5199198,83.16032409667969,109.84249730312291
False,37916.0,785.7544,0.16831541,32.60435485839844,36.365926719620525,0.12723479,29.987991333007812,34.66795874761719,0.89157885,86.43186950683594,77.91282632024433
False,15808.5,517.3452,0.041341987,25.5697021484375,46.425016197252866,0.044271734,22.833663940429688,41.380213248626575,0.07466786,47.71995544433594,84.56046685455976
False,715.5,1694.9819,0.06419503,30.969223022460938,43.240720765202965,0.06449143,32.30116271972656,45.04056618658172,0.041742824,47.33885192871094,65.42783697420647
False,14947.5,504.3158,0.06534399,38.44818115234375,71.7434387421677,0.041062087,35.67144775390625,66.5717557950256,0.15706249,46.52265930175781,85.75464765234545
False,8606.0,377.5046,0.06597605,12.493209838867188,35.06078639956913,0.046747647,11.707992553710938,33.12777361008845,0.1596817,18.360992431640625,49.17716739861108
True,34217.0,813.89655,0.15071335,49.089813232421875,58.49684869599882,0.111901954,46.4697265625,56.09198671082545,0.23468769,52.850250244140625,63.50809725771806
False,28801.5,693.53613,0.07792454,34.45796203613281,43.79075776320398,0.079958774,28.30267333984375,37.793928680402466,0.5883262,76.40144348144531,87.47484688547927
True,12583.0,634.4996,0.08288441,23.333114624023438,48.605997372444826,0.03840234,30.404251098632812,63.103190265617066,0.051215947,36.43476867675781,74.91562628074718
True,11137.0,417.84775,0.027730336,23.757247924804688,53.68958226843901,0.03610453,23.851287841796875,53.71440566236212,0.11755092,30.041580200195312,66.9542754074011
False,1955.5,175.09546,0.01631742,2.674530029296875,16.383019139473113,0.010406678,3.430328369140625,20.5518299482851,0.04407904,5.0656585693359375,29.11175169548238
True,17411.0,4284.488,117.52854,81.83468627929688,55.56460289131427,139.13622,98.75021362304688,61.09480435334023,192.01054,141.58639526367188,78.73325470972567
False,19950.5,573.2275,0.048131272,35.88555908203125,56.522848953440096,0.043092493,40.63212585449219,62.3338374601984,0.10899093,48.56626892089844,73.66715008730017
True,17771.5,655.0853,0.14170851,44.54164123535156,74.24286330746884,0.054492053,41.495880126953125,69.11409414258203,0.19828358,49.067840576171875,80.9622225209825
True,1438.5,762.0559,0.20890471,74.6378173828125,49.998402262283385,0.12855226,91.4747314453125,60.27395067163385,0.81280273,118.04441833496094,72.96017181600314
False,40.5,616.0559,0.09291413,43.50889587402344,49.50146309799278,0.07052751,42.14601135253906,48.21536162953427,0.5020013,90.32710266113281,100.07674887601138
True,23188.0,607.4701,0.06961011,43.48863220214844,64.47699505089163,0.046909623,49.29551696777344,71.20786061591917,0.1231908,60.69554138183594,84.26497348535696
True,2016.0,176.36754,0.057775825,1.9592132568359375,12.451980505013896,0.087157615,2.46142578125,14.966242371126041,0.28130636,4.0806732177734375,23.40213036928886
False,12226.5,427.74725,0.03677545,22.88641357421875,49.130839220678645,0.023605231,27.180740356445312,57.436675140199895,0.069335684,32.30046081542969,67.67638185453225
False,14003.5,489.48737,0.038449466,28.38671875,56.78172470843289,0.0337806,27.569000244140625,55.14604549681701,0.04902307,39.7711181640625,77.57888665329597
True,6477.0,395.22034,0.2662627,21.8280029296875,60.809603521045176,0.1991634,20.725296020507812,57.9133233883433,0.31762862,23.482040405273438,65.14390443188596
False,25502.5,625.42847,0.20413347,54.14540100097656,70.64516588845491,0.057420317,49.13203430175781,63.70091464252099,0.19579183,70.73321533203125,88.98260872788043
False,28024.0,711.83765,0.14008981,61.85975646972656,74.38070672427105,0.07466851,61.61700439453125,74.74869200008528,0.2890548,85.5654296875,100.48226570593141
False,9357.0,384.3919,0.04324972,10.742904663085938,28.421051755195936,0.030412473,11.013381958007812,29.578728900503634,0.079151094,18.041885375976562,46.72498554368596
False,15522.0,587.529,0.060114086,29.840408325195312,55.311884518152894,0.043240655,34.827850341796875,63.640441316739164,0.17390004,42.21905517578125,76.29255076789451
False,25538.0,625.2691,0.10843913,27.159271240234375,40.62867274691533,0.088523775,26.97119140625,40.38331988033071,0.23500125,43.615142822265625,58.79523912894725
False,20206.0,590.5828,0.052567884,40.0494384765625,64.90952845653955,0.0494653,43.28556823730469,68.36016189172534,0.2207895,56.96966552734375,86.25258481739024
True,35402.0,1664.2195,0.16223927,61.97296142578125,62.825983385452055,0.13912044,60.68806457519531,58.3035705342119,0.5975325,96.80245971679688,84.54186233381493
False,13273.0,500.90158,0.06273521,22.475875854492188,45.49344057187387,0.038779683,28.898452758789062,57.906281516017714,0.1955795,41.905487060546875,83.19206944842108
True,17515.0,696.6417,0.06664593,44.32781982421875,74.42231654506821,0.053540695,47.4876708984375,79.44545290419968,0.11147745,50.62736511230469,84.43706293866602
False,36486.0,762.725,0.13762285,57.93025207519531,58.867821022200154,0.09796938,67.14382934570312,63.82377469786449,0.31671405,103.92610168457031,93.13154430445219
False,5302.5,2670.1577,0.25471994,79.75682067871094,72.1088137601691,0.14193141,67.59359741210938,61.21905755827408,0.42908683,89.10249328613281,79.62984036740134
True,4338.5,1785.3494,0.15382428,47.12486267089844,56.37837878994359,0.1699681,55.59956359863281,59.6161640070707,0.561337,81.81767272949219,81.03181721506441
True,16646.5,506.8011,0.00036266667,20.445571899414062,35.79197988660253,0.017728,23.73834228515625,41.79552770417357,0.048832,37.9814453125,65.02362117720767
True,6943.5,411.32086,0.064945295,9.901397705078125,28.796963709669633,0.036111157,12.749710083007812,36.93750650514736,0.14146534,16.668319702148438,47.398028533975506
False,137.5,813.4773,0.047955308,73.29240417480469,74.31807248653578,0.022785049,82.132080078125,82.74153418576132,0.030662524,91.13148498535156,91.40258439447248
True,13379.0,480.19092,0.019020686,28.8348388671875,57.974293016433464,0.024599055,27.711212158203125,55.64533051062881,0.040326953,38.68446350097656,76.6053834005249
False,1020.5,1004.2468,0.12369206,67.9737548828125,53.50262029179837,0.079834364,81.47908020019531,61.892751818328286,0.2200009,104.74528503417969,76.7345262311306
False,3584.0,245.48022,0.027856186,4.462249755859375,19.61507270851866,0.01979128,4.370697021484375,19.295301478798297,0.12765133,10.295700073242188,42.81646213494078
True,3801.0,2288.4348,0.09641289,51.138519287109375,47.331532452082804,0.07099799,52.86952209472656,50.22073275394719,0.17373669,59.57191467285156,57.05211105334411
False,20056.5,584.8011,0.043665342,28.253814697265625,46.230445158410106,0.04177735,31.9969482421875,50.20299816367864,0.14245571,42.09996032714844,64.3087353030498
False,13029.5,2654.726,0.12153472,47.10191345214844,57.95995662754101,0.103404485,59.78851318359375,71.9363196724975,0.20956498,72.86030578613281,84.63081230359461
False,11491.0,439.64676,0.03007227,14.547760009765625,33.78656929728002,0.028963273,16.83062744140625,37.954430806155,0.10553943,26.459747314453125,57.490584133392225
False,1624.0,158.71068,0.020693539,1.7277374267578125,11.350954245162908,0.011402562,1.8264617919921875,12.100806791007413,0.044296373,2.39404296875,15.57130531556605
False,29172.5,722.3402,0.12507533,26.300247192382812,34.500706991276,0.092834055,25.572494506835938,35.70577627485822,0.57160467,64.65840148925781,75.02558296118376
False,11012.0,418.67618,0.036925107,12.546035766601562,31.131706553367586,0.027126033,15.658370971679688,37.24117185043366,0.076322876,20.799072265625,47.18970080100251
False,7671.5,347.11984,0.028211325,11.563629150390625,33.520084262833684,0.019406077,14.018722534179688,39.932338332559134,0.07729627,19.014068603515625,52.739225041543776
False,5368.5,283.1787,0.6362094,6.2158966064453125,24.56020518180411,0.46343175,5.8415374755859375,23.712261008252113,0.96269774,8.7508544921875,32.17056402520059
True,15251.0,594.70056,0.080938034,37.980316162109375,69.60837263060314,0.05609959,33.34922790527344,61.07677846072668,0.26160648,45.865478515625,83.43885474623211
True,32336.5,1773.8691,0.3685601,75.87716674804688,71.0290069633886,0.18486716,74.50424194335938,69.1399334380955,0.18200499,72.40054321289062,67.40616779809137
True,1054.0,1575.9697,0.18636364,51.81703186035156,51.17003321903761,0.14056186,53.42573547363281,52.28487368517078,0.8673611,86.90228271484375,83.51203605282086
False,15626.0,485.04373,0.061213877,24.958724975585938,45.82315457522429,0.04647535,25.396728515625,46.947143873836154,0.26837316,44.96022033691406,80.69674705693885
False,29664.5,721.7371,0.08427075,56.30998229980469,64.39891135078442,0.09738077,58.3447265625,66.09477710692354,0.47868234,92.52197265625,102.00415871010114
False,32013.5,790.2224,0.11231873,64.89102172851562,67.8054429198472,0.096268944,65.86732482910156,68.35634941846686,0.3878748,86.08914184570312,88.26995755636699
False,6637.0,327.7645,0.0293953,12.638702392578125,38.529527551421474,0.024561105,10.342819213867188,32.15859899798141,0.15359172,16.541275024414062,51.415993382156124
True,36300.5,957.05084,0.25471404,69.463623046875,69.22192378593276,0.21748424,65.28199768066406,66.18178416536554,0.3335172,68.39659118652344,72.01307381489586
False,18023.5,518.45795,0.10157332,28.69781494140625,49.779357150345874,0.08309209,35.29447937011719,60.456019008988875,0.2633732,49.45878601074219,81.90317668422658
True,17534.0,586.2742,0.054042615,49.72801208496094,83.45700033416144,0.036416344,42.42491149902344,71.51872130920232,0.04695402,51.92729187011719,86.96479352878058
True,15621.0,2377.8318,0.0832433,80.08418273925781,91.42866433279826,0.07076249,70.34127807617188,82.09005657896701,0.3154603,101.76094055175781,110.96286280659615
True,21756.0,688.70056,0.16155386,42.708984375,61.76238268663714,0.08646123,60.237335205078125,85.09970640032964,0.35364646,72.91734313964844,102.24949270912839
True,38182.5,918.0214,0.6259874,83.03514099121094,75.12074225272268,0.4917715,83.37399291992188,75.89895914578167,0.7218768,91.53404235839844,83.56438353661304
True,13814.5,515.3452,0.09002316,33.362548828125,65.71011057355948,0.07595523,30.941253662109375,60.90081124936412,0.30519104,47.86003112792969,92.70780713646379
True,37150.5,763.1686,0.14810011,55.757965087890625,54.40725752190093,0.0950645,65.25015258789062,63.02829833469985,0.3278884,84.76658630371094,79.37913110469296
True,15981.0,533.7889,0.13245578,37.37025451660156,68.36954620471343,0.11959405,39.51936340332031,71.36576090569241,0.33758038,53.755584716796875,95.22092592400888
False,9665.5,403.4041,0.033185605,15.837738037109375,40.22284697300768,0.029986776,14.978073120117188,37.894789858707114,0.2220594,30.402969360351562,73.30324069762345
False,24302.5,607.2275,0.072337545,15.773880004882812,25.477032697415744,0.05709585,16.083953857421875,26.170469320307124,0.18674698,24.495193481445312,37.33607246644517
True,6316.5,384.7767,0.48830956,10.85833740234375,35.56228005917581,0.5692074,11.902069091796875,38.47936408729501,0.84433347,14.750900268554688,46.52998885424262
False,1983.5,179.09546,0.044753596,1.9079437255859375,11.604035947726553,0.032193664,2.600128173828125,15.774718712923306,0.098498784,4.38360595703125,25.33640790372366
False,27447.5,692.5412,0.13081935,43.53407287597656,54.13318766490416,0.07167718,52.94366455078125,64.60993731918819,0.33224297,78.427001953125,92.86810143849723
False,1534.5,1915.055,0.027599266,22.556045532226562,47.39621457219255,0.024252161,22.88995361328125,48.24083600483219,0.09144289,26.254196166992188,54.605472850186686
True,241.0,1114.1118,0.33071017,70.977783203125,54.76375147979272,0.20546573,61.45751953125,49.49811893077519,0.7764106,112.70803833007812,77.80482748841769
True,15883.5,559.97266,0.03159129,29.863983154296875,53.650957922844015,0.016474362,31.797958374023438,56.85743361841602,0.019723987,37.975006103515625,67.25768648032727
False,12081.5,511.6884,0.050688583,24.9515380859375,54.470639512707706,0.03974954,28.073577880859375,60.647398559362,0.11852183,32.19465637207031,68.82480014766871
False,3050.5,1898.4032,0.08640945,24.5982666015625,37.64913929781694,0.054659843,22.311553955078125,35.1095798496509,0.40534872,56.03276062011719,81.27867232437461
True,29317.0,670.32294,0.094678305,48.70184326171875,56.401184093589976,0.077609226,46.23228454589844,54.450338283410346,0.28695318,56.37794494628906,66.81322895580907
True,20642.5,707.1686,0.08996095,45.21037292480469,68.47646273662933,0.08155068,43.11576843261719,64.60771478284929,0.3408042,57.11445617675781,84.5686419494555
False,6204.0,385.56348,0.034385834,5.59686279296875,18.910273297941888,0.024135726,7.5914764404296875,24.478693077361996,0.07558825,9.822952270507812,30.717031459032505
True,386.0,1359.6854,0.10371508,22.226226806640625,37.8667563274442,0.05111079,30.52587890625,51.17811032344107,0.2880375,42.26777648925781,70.13014610737554
True,33875.5,759.7371,0.09275363,67.61943054199219,67.87411079368289,0.095809706,71.40501403808594,70.73901871962238,0.25604916,87.10763549804688,84.72935056385484
False,2220.5,191.58073,0.020680074,2.5590362548828125,14.133059520502364,0.012060746,3.4138031005859375,18.64146364356133,0.061835002,5.3690643310546875,28.696384077477116
True,1463.0,192.50966,0.08700931,1.3523101806640625,9.977992836115739,0.07503969,1.8335723876953125,13.506240969862613,0.18594153,2.9572296142578125,20.329690410175843
True,16835.0,572.70056,0.045826077,42.95564270019531,73.75630932249962,0.042691797,43.642242431640625,74.91794033920557,0.08204445,48.182342529296875,82.27624028277664
True,14147.0,477.24472,0.05422317,24.339126586914062,48.27811224248611,0.024200074,30.191497802734375,58.73213225406622,0.03744498,40.293060302734375,77.05989791635896
True,12679.5,509.14423,0.024384132,20.760177612304688,46.904870318678086,0.026118971,23.064254760742188,49.84198517998824,0.028085122,32.84466552734375,67.7774218361276
False,247.5,1420.1534,0.06932655,58.67393493652344,68.98046236998219,0.051921275,65.95321655273438,76.82558221736805,0.19426964,75.59173583984375,87.27669350583281
True,1009.0,2177.5474,0.11621659,51.07414245605469,72.23156088431085,0.06410672,48.89067077636719,69.77675557470405,0.23048775,63.49702453613281,88.28622319196855
True,16247.5,626.45795,0.09205635,41.61085510253906,74.2698022028584,0.05027832,38.2437744140625,68.72543678075077,0.23911339,49.131195068359375,86.95321695167272
False,15229.0,476.4163,0.06424986,19.13360595703125,36.61546313927114,0.049010854,16.914993286132812,33.570216463473926,0.2922793,37.133697509765625,68.94098567142028
False,27981.0,749.15137,0.15763193,56.39056396484375,66.11447909327951,0.08172426,53.81022644042969,62.67091751664343,0.28655282,69.12890625,80.07023979851441
True,12564.0,510.96045,0.057062145,16.230789184570312,35.87926036535565,0.035687383,19.954376220703125,42.817819366324215,0.15613936,27.175872802734375,56.71560189616926
False,11354.5,440.37466,0.050786905,8.412704467773438,24.751256608681572,0.08405855,10.44976806640625,27.838253042634303,0.258295,16.277191162109375,39.20947477809543
True,15635.5,734.0559,0.17937712,45.01927185058594,81.13516530535944,0.053723298,38.84619140625,70.44556956705955,0.19712518,46.57557678222656,83.60415984287386
False,5652.5,655.0853,0.076724656,37.77386474609375,63.81318515337725,0.04174663,36.8016357421875,62.141925096879824,0.09079841,40.2188720703125,67.69653468528314
False,6250.5,306.00714,0.0497245,7.5992889404296875,26.06413162996759,0.025932228,10.117935180664062,34.82610160339284,0.114293896,15.379241943359375,49.78972114601966
